TimeSeries ID,train,validation
341,0.9749130606651306,undefined
340,0.9762561917304993,undefined
339,0.9754464030265808,undefined
338,0.9750062227249146,undefined
337,0.9791886806488037,undefined
336,0.9763607382774353,undefined
335,0.9734803438186646,undefined
334,0.9775271415710449,undefined
333,0.9743272066116333,undefined
332,0.9762022495269775,undefined
331,0.9740368127822876,undefined
330,0.9743014574050903,undefined
329,0.9761864542961121,undefined
328,0.9741358160972595,undefined
327,0.9754856824874878,undefined
326,0.9758481979370117,undefined
325,0.9751406908035278,undefined
324,0.9768251180648804,undefined
323,0.9774223566055298,undefined
322,0.9736642241477966,undefined
321,0.9746963381767273,undefined
320,0.9743868708610535,undefined
319,0.976145327091217,undefined
318,0.9756456017494202,undefined
317,0.97496098279953,undefined
316,0.9748764634132385,undefined
315,0.9765619039535522,undefined
314,0.9762858748435974,undefined
313,0.9739566445350647,undefined
312,0.9759551882743835,undefined
311,0.974912166595459,undefined
310,0.9746540188789368,undefined
309,0.9759314060211182,undefined
308,0.9754025340080261,undefined
307,0.9753416180610657,undefined
306,0.9732562899589539,undefined
305,0.9736323356628418,undefined
304,0.9759368896484375,undefined
303,0.9734883904457092,undefined
302,0.9766233563423157,undefined
301,0.9737571477890015,undefined
300,0.9750041961669922,0.9758030573527018
299,0.9772374033927917,undefined
298,0.9763662815093994,undefined
297,0.973601758480072,undefined
296,0.9772250652313232,undefined
295,0.9747349619865417,undefined
294,0.9760380387306213,undefined
293,0.975763738155365,undefined
292,0.9728261232376099,undefined
291,0.9742187261581421,undefined
290,0.9758529663085938,undefined
289,0.9781492948532104,undefined
288,0.9762473702430725,undefined
287,0.9741065502166748,undefined
286,0.9715213179588318,undefined
285,0.9733697772026062,undefined
284,0.9744199514389038,undefined
283,0.9754191637039185,undefined
282,0.9747571349143982,undefined
281,0.9756540060043335,undefined
280,0.9761366844177246,undefined
279,0.9735506176948547,undefined
278,0.9729366898536682,undefined
277,0.9743818044662476,undefined
276,0.9752799868583679,undefined
275,0.973675549030304,undefined
274,0.973432719707489,undefined
273,0.9749098420143127,undefined
272,0.9717779159545898,undefined
271,0.9723365306854248,undefined
270,0.9747462272644043,undefined
269,0.9732193946838379,undefined
268,0.9740194082260132,undefined
267,0.972679853439331,undefined
266,0.9765716791152954,undefined
265,0.9735017418861389,undefined
264,0.9748881459236145,undefined
263,0.972842812538147,undefined
262,0.9730066657066345,undefined
261,0.9730597734451294,undefined
260,0.9756276607513428,undefined
259,0.9750387668609619,undefined
258,0.9735559225082397,undefined
